acid,eod_date,tran_date_bal,tran_date_tot_tran,value_date_bal,value_date_tot_tran,end_eod_date,lchg_user_id,lchg_time,rcre_user_id,rcre_time,ts_cnt,eab_crncy_code,bank_id,last_pstd_srl_num,last_tran_sequence_num,tran_count,updated_at,year,month,day
AC49906521,2024-04-22 00:00:00.0,15957000.0,1000.0,15957000.0,1000.0,2024-05-21 00:00:00.0,FINADMIN,2024-05-22 23:23:02.0,FINADMIN,2024-04-23 00:58:01.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,22
AC20967428,2024-06-19 00:00:00.0,0.0,-70000.0,0.0,-70000.0,2024-06-19 00:00:00.0,FINADMIN,2024-06-19 23:11:20.0,SYSTEM,2024-06-19 15:12:18.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,19
AC85827705,2024-06-19 00:00:00.0,40000.0,40000.0,40000.0,40000.0,2099-12-31 00:00:00.0,FINADMIN,2024-06-20 00:43:24.0,FINADMIN,2024-06-20 00:43:24.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,19
AC79430152,2024-03-04 00:00:00.0,678836.65,124700.0,678836.65,124700.0,2024-03-06 00:00:00.0,FINADMIN,2024-03-07 23:45:50.0,FINADMIN,2024-03-05 01:07:35.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,4
AC84741368,2024-01-18 00:00:00.0,202992.25,45474.61,202992.25,45474.61,2024-02-07 00:00:00.0,FINADMIN,2024-02-09 01:43:23.0,FINADMIN,2024-01-19 04:20:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,18
AC84741368,2024-05-01 00:00:00.0,157094.4,-5000.0,157094.4,-5000.0,2024-05-04 00:00:00.0,FINADMIN,2024-05-06 00:41:06.0,SYSTEM,2024-05-01 18:20:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC22276358,2024-04-18 00:00:00.0,0.0,-170000.0,0.0,-170000.0,2024-04-18 00:00:00.0,FINADMIN,2024-04-19 01:38:28.0,FINADMIN,2024-04-19 01:38:28.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,18
AC64191167,2024-05-02 00:00:00.0,2906737.35,-2150000000.0,3479777.96,-2150000000.0,2024-05-04 00:00:00.0,SYSTEM,2024-06-04 15:04:32.0,SYSTEM,2024-05-02 15:07:11.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,2
AC64191167,2024-06-02 00:00:00.0,40395623.18,2845300.73,40968663.79,2845300.73,2024-06-03 00:00:00.0,SYSTEM,2024-06-04 15:04:32.0,FINADMIN,2024-06-02 23:33:22.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,2
AC76635079,2024-02-01 00:00:00.0,0.0,-4.86,0.0,-4.86,2024-02-05 00:00:00.0,FINADMIN,2024-02-07 00:39:20.0,FINADMIN,2024-02-02 00:10:31.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC76635079,2024-04-01 00:00:00.0,0.0,-1472.2,0.0,-1472.2,2024-04-08 00:00:00.0,SYSTEM,2024-04-09 16:00:06.0,FINADMIN,2024-04-02 00:26:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,1
AC30759555,2024-02-06 00:00:00.0,-481625.18,17884.78,-481625.18,17884.78,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 23:12:08.0,FINADMIN,2024-02-07 00:39:23.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,6
AC30759555,2024-05-08 00:00:00.0,-425632.32,18946.08,-425632.32,18946.08,2024-06-19 00:00:00.0,SYSTEM,2024-06-20 18:09:56.0,FINADMIN,2024-05-09 00:09:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,8
AC68768599,2024-02-01 00:00:00.0,-480526.3,6628.2,-480526.3,6628.2,2024-02-29 00:00:00.0,FINADMIN,2024-03-01 23:12:08.0,FINADMIN,2024-02-02 00:10:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC68768599,2024-04-05 00:00:00.0,-467486.62,5938.26,-467486.62,5938.26,2024-04-08 00:00:00.0,SYSTEM,2024-04-09 17:49:36.0,FINADMIN,2024-04-05 22:57:56.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,5
AC68768599,2024-05-08 00:00:00.0,-458910.04,7415.71,-458910.04,7415.71,2024-06-27 00:00:00.0,SYSTEM,2024-06-28 15:13:29.0,FINADMIN,2024-05-09 00:09:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,8
AC68768599,2024-06-28 00:00:00.0,-451514.67,7395.37,-451514.67,7395.37,2099-12-31 00:00:00.0,SYSTEM,2024-06-28 15:13:29.0,SYSTEM,2024-06-28 15:13:29.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,28
AC51273455,2024-03-04 00:00:00.0,257.31,-12008.0,257.31,-12008.0,2024-03-12 00:00:00.0,FINADMIN,2024-03-14 00:31:45.0,FINADMIN,2024-03-05 01:07:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,4
AC51273455,2024-04-03 00:00:00.0,1760.64,-21010.0,1760.64,-21010.0,2024-04-05 00:00:00.0,FINADMIN,2024-04-06 21:13:58.0,FINADMIN,2024-04-04 00:16:54.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,3
AC24333076,2024-04-01 00:00:00.0,3732272.46,-22807.8,3732272.46,-22807.8,2024-04-01 00:00:00.0,FINADMIN,2024-04-02 23:54:03.0,FINADMIN,2024-04-02 00:27:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,1
AC24333076,2024-05-01 00:00:00.0,2261629.82,0.0,2270434.28,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-06-04 15:04:45.0,SYSTEM,2024-05-01 15:05:28.0,3,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC56480222,2024-02-01 00:00:00.0,100742.07,0.0,100742.07,0.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:15:31.0,FINADMIN,2024-02-02 00:10:46.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC56480222,2024-03-01 00:00:00.0,100742.07,0.0,100742.07,0.0,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:06.0,FINADMIN,2024-03-01 23:12:20.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC56480222,2024-04-01 00:00:00.0,100742.07,0.0,100742.07,0.0,2024-04-01 00:00:00.0,FINADMIN,2024-04-02 23:53:07.0,FINADMIN,2024-04-02 00:26:51.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,1
AC72858901,2024-02-07 00:00:00.0,10684789.01,-519.16,10684789.01,-519.16,2024-02-13 00:00:00.0,FINADMIN,2024-02-15 01:13:34.0,FINADMIN,2024-02-07 22:58:48.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,7
AC72858901,2024-05-02 00:00:00.0,10666532.02,-519.16,10666532.02,-519.16,2024-05-02 00:00:00.0,SYSTEM,2024-05-03 15:09:32.0,SYSTEM,2024-05-02 16:54:22.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,2
AC72858901,2024-06-09 00:00:00.0,10651624.65,-2076.62,10651624.65,-2076.62,2024-06-11 00:00:00.0,SYSTEM,2024-06-12 16:24:09.0,SYSTEM,2024-06-09 15:40:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,9
AC50101474,2024-04-12 00:00:00.0,11650.19,99.56,11650.19,99.56,2099-12-31 00:00:00.0,FINADMIN,2024-04-13 17:42:53.0,FINADMIN,2024-04-13 17:42:53.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,12
AC77798811,2024-04-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-04-01 00:00:00.0,FINADMIN,2024-04-02 23:53:02.0,FINADMIN,2024-04-02 00:27:05.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,1
AC77798811,2024-06-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:45:53.0,SYSTEM,2024-05-31 21:39:51.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC96852672,2024-01-15 00:00:00.0,9026243.16,0.0,9026243.16,0.0,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:05:22.0,FINADMIN,2024-01-15 23:03:36.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC96852672,2024-03-01 00:00:00.0,12253015.16,0.0,12253015.16,0.0,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:10.0,FINADMIN,2024-03-01 23:12:29.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC22295762,2024-06-02 00:00:00.0,100000.0,-256462.0,100472.17,-256462.0,2024-06-02 00:00:00.0,SYSTEM,2024-06-04 15:05:07.0,SYSTEM,2024-06-02 19:45:53.0,3,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,2
AC27259881,2024-02-01 00:00:00.0,5084395.55,-244656.64,5084395.55,-244656.64,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:15:55.0,FINADMIN,2024-02-02 00:11:19.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC27259881,2024-06-01 00:00:00.0,4847478.95,0.0,4860139.67,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-04 15:05:20.0,SYSTEM,2024-05-31 21:39:52.0,3,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC86023797,2024-02-05 00:00:00.0,233590.66,186100.87,233590.66,186100.87,2024-02-13 00:00:00.0,FINADMIN,2024-02-15 01:13:44.0,FINADMIN,2024-02-05 23:38:07.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,5
AC21805954,2024-02-01 00:00:00.0,10020.88,-12730.77,10020.88,-12730.77,2024-02-02 00:00:00.0,FINADMIN,2024-02-03 21:33:16.0,FINADMIN,2024-02-02 00:10:35.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC21805954,2024-05-01 00:00:00.0,0.0,-13.53,0.0,-13.53,2024-05-02 00:00:00.0,SYSTEM,2024-05-03 15:10:16.0,FINADMIN,2024-05-01 22:55:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC21805954,2024-06-01 00:00:00.0,0.0,-1386.86,0.0,-1386.86,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:46:15.0,FINADMIN,2024-06-02 00:47:57.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC45209543,2024-05-03 00:00:00.0,-1741561.97,8382.08,-1741561.97,8382.08,2024-05-19 00:00:00.0,FINADMIN,2024-05-21 01:23:00.0,FINADMIN,2024-05-04 03:11:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,3
AC39284614,2024-04-02 00:00:00.0,-976878.15,2453.15,-976878.15,2453.15,2024-05-02 00:00:00.0,SYSTEM,2024-05-03 15:10:16.0,FINADMIN,2024-04-02 23:52:51.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,2
AC39284614,2024-05-03 00:00:00.0,-973757.46,3120.69,-973757.46,3120.69,2024-06-18 00:00:00.0,SYSTEM,2024-06-19 15:13:20.0,SYSTEM,2024-05-03 15:10:16.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,3
AC39284614,2024-06-19 00:00:00.0,-970837.26,2920.2,-970837.26,2920.2,2099-12-31 00:00:00.0,SYSTEM,2024-06-19 15:13:20.0,SYSTEM,2024-06-19 15:13:20.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,19
AC88443533,2024-01-16 00:00:00.0,1908.06,420.0,1908.06,420.0,2024-01-30 00:00:00.0,FINADMIN,2024-01-31 23:33:35.0,FINADMIN,2024-01-17 02:05:25.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,16
AC88443533,2024-03-01 00:00:00.0,20428.06,1775.0,20428.06,1775.0,2024-03-03 00:00:00.0,FINADMIN,2024-03-05 01:06:48.0,FINADMIN,2024-03-01 23:12:30.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC88443533,2024-05-03 00:00:00.0,10.43,-11000.0,10.43,-11000.0,2024-05-27 00:00:00.0,FINADMIN,2024-05-28 21:04:40.0,SYSTEM,2024-05-03 15:10:17.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,3
AC89785097,2024-03-18 00:00:00.0,4761.63,-1000.0,4761.63,-1000.0,2024-04-08 00:00:00.0,SYSTEM,2024-04-09 16:11:32.0,FINADMIN,2024-03-18 23:21:58.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,18
AC11965034,2024-02-04 00:00:00.0,729715.53,500000.0,729715.53,500000.0,2024-02-07 00:00:00.0,FINADMIN,2024-02-09 01:43:16.0,FINADMIN,2024-02-04 23:18:10.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,4
AC88086921,2024-01-15 00:00:00.0,1935968.45,0.0,1935968.45,0.0,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:06:01.0,FINADMIN,2024-01-15 23:03:58.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC88086921,2024-05-01 00:00:00.0,1933567.23,0.0,1933567.23,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:29.0,SYSTEM,2024-05-01 15:06:19.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC56991616,2024-05-01 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:27.0,SYSTEM,2024-05-01 15:06:18.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC21829115,2024-01-15 00:00:00.0,0.0,0.0,0.0,0.0,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:05:30.0,FINADMIN,2024-01-15 23:03:42.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC21829115,2024-02-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:15:38.0,FINADMIN,2024-02-02 00:11:05.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC21829115,2024-05-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:26.0,SYSTEM,2024-05-01 15:06:17.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC21829115,2024-06-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:46:50.0,SYSTEM,2024-05-31 21:39:57.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC42944177,2024-01-21 00:00:00.0,6867.03,-750.0,6867.03,-750.0,2024-04-11 00:00:00.0,FINADMIN,2024-04-13 17:50:10.0,FINADMIN,2024-01-21 23:58:05.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,21
AC42944177,2024-04-12 00:00:00.0,6877.78,10.75,6877.78,10.75,2099-12-31 00:00:00.0,FINADMIN,2024-04-13 17:50:10.0,FINADMIN,2024-04-13 17:50:10.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,12
AC16370464,2024-03-15 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2024-04-14 00:00:00.0,FINADMIN,2024-04-15 23:42:05.0,FINADMIN,2024-03-16 00:27:14.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,15
AC16370464,2024-05-15 00:00:00.0,30000.0,10000.0,30000.0,10000.0,2024-06-14 00:00:00.0,FINADMIN,2024-06-15 21:17:01.0,FINADMIN,2024-05-15 23:14:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,15
AC30728072,2024-03-01 00:00:00.0,0.0,0.0,0.0,0.0,2024-03-09 00:00:00.0,FINADMIN,2024-03-11 01:26:22.0,FINADMIN,2024-03-01 23:13:11.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC30728072,2024-04-04 00:00:00.0,1284.56,1284.56,1284.56,1284.56,2024-04-11 00:00:00.0,FINADMIN,2024-04-13 17:54:49.0,FINADMIN,2024-04-05 00:50:00.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,4
AC30728072,2024-05-01 00:00:00.0,0.0,-1269.39,0.0,-1269.39,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:51.0,FINADMIN,2024-05-01 22:56:03.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC84481886,2024-01-15 00:00:00.0,93098443.18,782283.17,93098443.18,782283.17,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:05:30.0,FINADMIN,2024-01-15 23:03:44.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC84481886,2024-02-01 00:00:00.0,108722253.3,-44628665.0,108722253.3,-44628665.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:15:39.0,FINADMIN,2024-02-02 00:11:03.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC84481886,2024-06-01 00:00:00.0,133508733.78,0.0,133508733.78,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:47:19.0,SYSTEM,2024-05-31 21:40:00.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC48613599,2024-02-01 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-02-01 00:00:00.0,FINADMIN,2024-02-02 22:15:37.0,FINADMIN,2024-02-02 00:11:02.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC48613599,2024-05-01 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:52.0,SYSTEM,2024-05-01 15:06:34.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC65737730,2024-01-15 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-01-15 00:00:00.0,FINADMIN,2024-01-17 02:05:28.0,FINADMIN,2024-01-15 23:03:42.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,15
AC65737730,2024-03-01 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-03-01 00:00:00.0,FINADMIN,2024-03-02 21:51:14.0,FINADMIN,2024-03-01 23:12:20.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC65737730,2024-06-01 00:00:00.0,10000.0,0.0,10000.0,0.0,2024-06-01 00:00:00.0,SYSTEM,2024-06-02 19:47:19.0,SYSTEM,2024-05-31 21:40:00.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,1
AC76757539,2024-05-01 00:00:00.0,38932.27,0.0,38932.27,0.0,2024-05-01 00:00:00.0,SYSTEM,2024-05-02 15:08:53.0,SYSTEM,2024-05-01 15:06:35.0,2,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC60993086,2024-01-30 00:00:00.0,0.0,-20000000.0,0.0,-20000000.0,2024-01-30 00:00:00.0,FINADMIN,2024-01-30 23:14:22.0,FINADMIN,2024-01-30 23:14:22.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,30
AC73123319,2024-03-09 00:00:00.0,25224.34,-5000.0,25224.34,-5000.0,2024-03-09 00:00:00.0,FINADMIN,2024-03-11 01:25:20.0,FINADMIN,2024-03-09 20:38:09.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,9
AC73123319,2024-04-09 00:00:00.0,25668.33,-5000.0,25668.33,-5000.0,2024-04-11 00:00:00.0,FINADMIN,2024-04-13 17:45:57.0,FINADMIN,2024-04-10 03:00:29.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,9
AC73123319,2024-05-09 00:00:00.0,45590.84,-5000.0,45590.84,-5000.0,2024-05-12 00:00:00.0,FINADMIN,2024-05-14 01:40:31.0,FINADMIN,2024-05-10 00:27:03.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,9
AC73123319,2024-06-09 00:00:00.0,46274.17,-5000.0,46274.17,-5000.0,2024-06-13 00:00:00.0,SYSTEM,2024-06-14 21:38:35.0,SYSTEM,2024-06-09 22:20:33.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,9
AC16237258,2024-03-01 00:00:00.0,209910.0,20570.0,209910.0,20570.0,2024-03-02 00:00:00.0,FINADMIN,2024-03-04 00:19:03.0,FINADMIN,2024-03-01 23:12:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,1
AC68291060,2024-04-12 00:00:00.0,11778.11,5504.83,11778.11,5504.83,2024-05-27 00:00:00.0,SYSTEM,2024-05-28 15:08:35.0,FINADMIN,2024-04-13 17:49:22.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,12
AC68291060,2024-05-28 00:00:00.0,11478.11,-300.0,11478.11,-300.0,2099-12-31 00:00:00.0,SYSTEM,2024-05-28 15:08:35.0,SYSTEM,2024-05-28 15:08:35.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,28
AC74259616,2024-03-04 00:00:00.0,10191.36,-5000.0,10191.36,-5000.0,2024-03-31 00:00:00.0,FINADMIN,2024-04-02 00:26:41.0,FINADMIN,2024-03-05 01:06:31.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,4
AC74259616,2024-05-03 00:00:00.0,16671.36,6480.0,16671.36,6480.0,2024-05-14 00:00:00.0,FINADMIN,2024-05-15 23:13:41.0,SYSTEM,2024-05-03 15:37:14.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,3
AC92497074,2024-02-25 00:00:00.0,50000000.0,50000000.0,50000000.0,50000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-02-26 01:02:13.0,FINADMIN,2024-02-26 01:02:13.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,25
AC77826151,2024-03-04 00:00:00.0,100000000.0,100000000.0,100000000.0,100000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-03-05 01:08:09.0,FINADMIN,2024-03-05 01:08:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,4
AC78077643,2024-03-12 00:00:00.0,11000000.0,11000000.0,11000000.0,11000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-03-13 00:30:09.0,FINADMIN,2024-03-13 00:30:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,12
AC32889796,2024-03-12 00:00:00.0,100000000.0,100000000.0,100000000.0,100000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-03-13 00:30:09.0,FINADMIN,2024-03-13 00:30:09.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,12
AC98483022,2024-03-13 00:00:00.0,100000000.0,100000000.0,100000000.0,100000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-03-14 00:32:17.0,FINADMIN,2024-03-14 00:32:17.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,13
AC56364102,2024-03-20 00:00:00.0,730000.0,730000.0,730000.0,730000.0,2024-03-25 00:00:00.0,FINADMIN,2024-03-27 00:13:32.0,FINADMIN,2024-03-20 23:37:50.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,20
AC39693733,2024-03-22 00:00:00.0,10000000.0,10000000.0,10000000.0,10000000.0,2024-03-25 00:00:00.0,FINADMIN,2024-03-27 00:13:32.0,FINADMIN,2024-03-22 22:55:37.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,22
AC92143755,2024-03-26 00:00:00.0,580000.0,580000.0,580000.0,580000.0,2024-06-25 00:00:00.0,SYSTEM,2024-06-26 15:05:49.0,FINADMIN,2024-03-27 00:13:32.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,26
AC10498241,2024-04-09 00:00:00.0,25320000.0,25320000.0,25320000.0,25320000.0,2024-04-11 00:00:00.0,FINADMIN,2024-04-13 17:56:40.0,FINADMIN,2024-04-10 03:00:52.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,9
AC40136850,2024-05-13 00:00:00.0,150000000.0,150000000.0,150000000.0,150000000.0,2099-12-31 00:00:00.0,FINADMIN,2024-05-14 01:41:44.0,FINADMIN,2024-05-14 01:41:44.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,13
AC48514522,2024-06-17 00:00:00.0,10000.0,10000.0,10000.0,10000.0,2099-12-31 00:00:00.0,FINADMIN,2024-06-17 21:43:27.0,FINADMIN,2024-06-17 21:43:27.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,6,17
AC57958662,2024-03-12 00:00:00.0,0.0,-2000000.0,0.0,-2000000.0,2024-03-12 00:00:00.0,FINADMIN,2024-03-13 00:30:09.0,FINADMIN,2024-03-13 00:30:09.0,0,USD,1,0,0,0,2024-07-30 11:45:30.870,2024,3,12
AC71991201,2024-03-20 00:00:00.0,0.0,-300000000.0,0.0,-300000000.0,2024-03-20 00:00:00.0,FINADMIN,2024-03-20 23:37:51.0,FINADMIN,2024-03-20 23:37:51.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,3,20
AC43709582,2024-05-07 00:00:00.0,0.0,-500000000.0,0.0,-500000000.0,2024-05-07 00:00:00.0,FINADMIN,2024-05-08 00:14:02.0,FINADMIN,2024-05-08 00:14:02.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,7
AC97403150,2024-04-10 00:00:00.0,0.0,-800000000.0,0.0,-800000000.0,2024-04-10 00:00:00.0,FINADMIN,2024-04-11 01:06:39.0,SYSTEM,2024-04-10 15:42:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,10
AC53928577,2024-04-10 00:00:00.0,0.0,-1030000000.0,0.0,-1030000000.0,2024-04-10 00:00:00.0,FINADMIN,2024-04-11 01:06:39.0,SYSTEM,2024-04-10 15:42:40.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,4,10
AC54504657,2024-01-16 00:00:00.0,-4897337.91,25000.0,-4897337.91,25000.0,2024-01-31 00:00:00.0,FINADMIN,2024-02-02 00:11:34.0,FINADMIN,2024-01-17 02:05:46.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,1,16
AC54504657,2024-02-01 00:00:00.0,-4908199.15,-10861.24,-4908199.15,-10861.24,2024-02-11 00:00:00.0,FINADMIN,2024-02-13 02:08:15.0,FINADMIN,2024-02-02 00:11:34.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,1
AC54504657,2024-05-01 00:00:00.0,-4950000.0,-205.61,-4950000.0,-205.61,2024-05-07 00:00:00.0,FINADMIN,2024-05-09 00:10:25.0,FINADMIN,2024-05-01 22:56:06.0,1,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,5,1
AC50939243,2024-02-24 00:00:00.0,0.0,-50000.0,0.0,-50000.0,2024-02-24 00:00:00.0,FINADMIN,2024-02-24 20:04:47.0,FINADMIN,2024-02-24 20:04:47.0,0,NPR,1,0,0,0,2024-07-30 11:45:30.870,2024,2,24
