acid,acid_t,cif_id,foracid,foracid_t,pan,acct_num,acct_name
09786725,AC86014435,DLNLEG1189719,0941128392524005,FA9090122493646629,PAN240743444,901224936466,
231522286,AC76204862,DLNLEG5142567,23TS114400524062,FA7857188979693910,PAN491606593,571889796939,
231546893,AC93544806,DLNLEG5142567,23TS114400524063,FA3675405025976333,PAN491606593,754050259763,
151437670,AC68220580,DLNIND8212211,15DL483718524002,FA3940986080930082,PAN976589899,409860809300,Tanushree Devi Regmi
221279978,AC59937780,DLNLEG5604950,22DL133473524007,FA4791967812857471,PAN795534455,919678128574,
221210733,AC33715272,DLNLEG5604950,22DL133473524006,FA4238120764047144,PAN795534455,381207640471,
22695173,AC45610293,DLNLEG3727146,22DL133142524007,FA2694857456322204,PAN484574196,948574563222,BIRATNAGAR AUTOMOBILES PVT. LTD.
22695180,AC19753561,DLNLEG5604950,22DL133473524005,FA1253851119720821,PAN795534455,538511197208,
221333703,AC97501970,DLNLEG5604950,22DL133473524008,FA8242976922304633,PAN795534455,429769223046,
221358195,AC61952914,DLNLEG3727146,22SL133142524012,FA3690917873228135,PAN484574196,909178732281,BIRATNAGAR AUTOMOBILES PVT. LTD.
221391464,AC54352363,DLNLEG3727146,22SL133142524014,FA2707856376767552,PAN484574196,078563767675,BIRATNAGAR AUTOMOBILES PVT. LTD.
221390862,AC37008330,DLNLEG3727146,22SL133142524013,FA3162740291492865,PAN484574196,627402914928,BIRATNAGAR AUTOMOBILES PVT. LTD.
021704544,AC72909924,DLNLEG3286748,0217IM11045TR099,FA1862040224391791,PAN903432729,620402243917,
021685884,AC10052241,DLNLEG3286748,0217IM11025TR096,FA9425927111359888,PAN903432729,259271113598,
021795209,AC18307959,DLNLEG3286748,0217IM11059TR136,FA3972805799255086,PAN903432729,728057992550,
021680960,AC72305522,DLNLEG3286748,0217IM11014TR090,FA1230266463288049,PAN903432729,302664632880,
021763590,AC43249480,DLNLEG3286748,0217IM11059TR130,FA2515802194034771,PAN903432729,158021940347,
021732512,AC42551249,DLNLEG3286748,0217IM11043TR107,FA9426086802747966,PAN903432729,260868027479,
021678639,AC72240234,DLNLEG3286748,0217IM11030TR087,FA6843328868586482,PAN903432729,433288685864,
021603554,AC55137571,DLNLEG3286748,0216IM11143TR081,FA4770662698321554,PAN903432729,706626983215,
021597753,AC73660295,DLNLEG3286748,0216IM11141TR074,FA9308000913668635,PAN903432729,080009136686,
021547854,AC50745980,DLNLEG3286748,0216IM11143TR058,FA1952200090779155,PAN903432729,522000907791,
021543403,AC46026695,DLNLEG3286748,0217IM11013TR051,FA8089190935152817,PAN903432729,891909351528,
021529689,AC86859174,DLNLEG3286748,0216IM11147TR044,FA1494836001266120,PAN903432729,948360012661,
021530436,AC16216658,DLNLEG3286748,0216IM11141TR045,FA9938892730252465,PAN903432729,388927302524,
021522832,AC50558515,DLNLEG3286748,0217IM11016TR031,FA9799447492027558,PAN903432729,994474920275,
021492947,AC90393040,DLNLEG3286748,0216IM11118TR11,FA3014271853136964,PAN903432729,142718531369,
021504280,AC98963012,DLNLEG3286748,0217IM11002TR016,FA6889723180974782,PAN903432729,897231809747,
021489359,AC65018168,DLNLEG3286748,0216IM11122TR006,FA2801053961918127,PAN903432729,010539619181,
021488044,AC69757477,DLNLEG3286748,0216IM11118TR002,FA3903319509139072,PAN903432729,033195091390,
021353016,AC88438511,DLNLEG3286748,0216IM11081TR158,FA7415960660033490,PAN903432729,159606600334,
021485828,AC10785809,DLNLEG3286748,0216IM11119TR224,FA7973081793239235,PAN903432729,730817932392,
021360457,AC96795243,DLNLEG3286748,0216IM11092TR171,FA4890674324810949,PAN903432729,906743248109,
021342992,AC59629373,DLNLEG3286748,0216IM11055TR146,FA8860976173004804,PAN903432729,609761730048,
021358679,AC24434645,DLNLEG3286748,0216IM11078TR165,FA3981607411579170,PAN903432729,816074115791,
021315369,AC99570696,DLNLEG3286748,0216IM11048TR121,FA6596646401946556,PAN903432729,966464019465,
021344984,AC18448771,DLNLEG3286748,0216IM11078TR152,FA5858003668852869,PAN903432729,580036688528,
021324618,AC78177489,DLNLEG3286748,0216IM11055TR128,FA3608755953803124,PAN903432729,087559538031,
991203548,AC60086663,DLNLEG6576494,9927092002524038,FA2448984214225393,PAN813377590,489842142253,
30399561,AC41927388,DLNLEG6576494,3027092002524005,FA5696928910939978,PAN813377590,969289109399,
021316017,AC20452864,DLNLEG3286748,02DL103112524008,FA7779899125562386,PAN903432729,798991255623,
021272171,AC54295904,DLNLEG3286748,02DL103112524007,FA1374922215693645,PAN903432729,749222156936,
231099407,AC69791873,DLNLEG5142567,23DL114400524009,FA6294873360833990,PAN491606593,948733608339,
23922092,AC66724880,DLNLEG5142567,23DL114400524007,FA1338076792841974,PAN491606593,380767928419,
23699699,AC47546764,DLNLEG5142567,23DL114400524005,FA8858403884379547,PAN491606593,584038843795,
231199257,AC87179831,DLNLEG5142567,23TS114400524027,FA3539935972618438,PAN491606593,399359726184,
231521352,AC90663870,DLNLEG5142567,23TS114400524061,FA3602905592673408,PAN491606593,029055926734,
231609236,AC24300095,DLNLEG5142567,23TS114400524066,FA4107234716391435,PAN491606593,072347163914,
021868034,AC13591455,DLNLEG3286748,02BG103112524007,FA5160099346549256,PAN903432729,600993465492,
231730233,AC16229175,DLNLEG5142567,23TS114400524070,FA7353719095982005,PAN491606593,537190959820,
231732763,AC70283813,DLNLEG5142567,23TS114400524071,FA6531470675919619,PAN491606593,314706759196,
231734224,AC89861781,DLNLEG5142567,23TS114400524072,FA6345252407845048,PAN491606593,452524078450,
231761227,AC54201284,DLNLEG5142567,23TS114400524073,FA6212305178821165,PAN491606593,123051788211,
231761897,AC77018112,DLNLEG5142567,23TS114400524074,FA9260245641804638,PAN491606593,602456418046,
991359138,AC49188425,DLNLEG6576494,99TD092002840041,FA1744865703846683,PAN813377590,448657038466,
231763131,AC93366671,DLNLEG5142567,23TS114400524075,FA6187190647883377,PAN491606593,871906478833,
021855518,AC99426716,DLNLEG3286748,02TS103112524016,FA7471418591084360,PAN903432729,714185910843,
141984673,AC49908543,DLNLEG5738561,1427041342524003,FA6819426112925075,PAN183074119,194261129250,
231795208,AC58136146,DLNLEG5142567,23TS114400524076,FA7024688920933548,PAN491606593,246889209335,
021867570,AC95565704,DLNLEG3286748,02TS103112524017,FA1249349264241463,PAN903432729,493492642414,
231814814,AC65348011,DLNLEG5142567,23TS114400524077,FA7338215298860749,PAN491606593,382152988607,
231823082,AC80321527,DLNLEG5142567,23TS114400524078,FA4000781665226850,PAN491606593,007816652268,
231848067,AC34517778,DLNLEG5142567,23TS114400524079,FA8574333457503055,PAN491606593,743334575030,
231849138,AC86283859,DLNLEG5142567,23TS114400524080,FA8168662797861647,PAN491606593,686627978616,
231853821,AC36344504,DLNLEG5142567,23TS114400524082,FA6055611177454983,PAN491606593,556111774549,
991410172,AC76607766,DLNLEG6576494,99TD092002524043,FA9395766860736039,PAN813377590,957668607360,
231855413,AC39934522,DLNLEG5142567,23TS114400524083,FA3797671302227458,PAN491606593,976713022274,
231855584,AC83715317,DLNLEG5142567,23TS114400524084,FA4744427425382593,PAN491606593,444274253825,
231857710,AC97715691,DLNLEG5142567,23TS114400524085,FA1485924469912582,PAN491606593,859244699125,
231868748,AC78431806,DLNLEG5142567,23TS114400524087,FA5481216426156932,PAN491606593,812164261569,
231868834,AC51691198,DLNLEG5142567,23TS114400524088,FA7183796082082301,PAN491606593,837960820823,
231883730,AC57693028,DLNLEG5142567,23TS114400524089,FA6465822806893661,PAN491606593,658228068936,
231900302,AC90483390,DLNLEG5142567,23TS114400524090,FA4606753737219644,PAN491606593,067537372196,
24554735,AC55183626,DLNLEG8507903,2427249553524003,FA9901881800812679,PAN165730705,018818008126,PYUTHAN LOGISTICS PVT. LTD.
24554734,AC86613612,DLNLEG8507903,2427249553524002,FA9657083087494855,PAN165730705,570830874948,PYUTHAN LOGISTICS PVT. LTD.
991477788,AC94004765,DLNLEG6576494,99TD092002524044,FA5245465238684088,PAN813377590,454652386840,
021687927,AC43715846,DLNLEG3286748,02TS103112524015,FA9693301821856404,PAN903432729,933018218564,
231962820,AC65331017,DLNLEG5142567,23TS114400524092,FA4714681589132257,PAN491606593,146815891322,
232277450,AC18869083,DLNLEG5142567,23TS114400524101,FA6522291197668386,PAN491606593,222911976683,
231597285,AC61402704,DLNLEG5142567,23TS114400524064,FA9050221915607111,PAN491606593,502219156071,
231609220,AC63047944,DLNLEG5142567,23TS114400524065,FA8073796995446570,PAN491606593,737969954465,
231614735,AC84569914,DLNLEG5142567,23TS114400524067,FA6621797552349494,PAN491606593,217975523494,
231679396,AC46004791,DLNLEG5142567,23TS114400524068,FA7647941563946602,PAN491606593,479415639466,
231719061,AC40128089,DLNLEG5142567,23TS114400524069,FA5429337511044873,PAN491606593,293375110448,
231849470,AC36920780,DLNLEG5142567,23TS114400524081,FA1018362681876635,PAN491606593,183626818766,
991497075,AC92857580,DLNLEG6576494,99TD092002524045,FA8618732785352735,PAN813377590,187327853527,
0115323,AC59916369,DLNLEG6465924,01EF001079NPR011,FA9579456617735090,PAN952179235,794566177350,
02179459,AC94868407,DLNIND5676264,02CA063811NPR001,FA2895588687244004,PAN792646871,955886872440,Hina Maya Neupane
02179560,AC17610012,DLNIND5676264,02CL063811NPR002,FA4685081781821899,PAN792646871,850817818218,Hina Maya Neupane
0127671,AC71232279,DLNLEG6465924,01EF001079NPR017,FA4912338416631907,PAN952179235,123384166319,
0155140,AC11805861,DLNLEG6465924,01EF001079NPR018,FA8325489358938223,PAN952179235,254893589382,
0174749,AC86112364,DLNLEG6465924,01EF001079NPR028,FA9269275670923833,PAN952179235,692756709238,
0166212,AC65782734,DLNLEG6465924,01EF001079NPR020,FA2729126877621080,PAN952179235,291268776210,
0166214,AC29029063,DLNLEG6465924,01EF001079NPR021,FA8633250071549699,PAN952179235,332500715496,
0166216,AC96372118,DLNLEG6465924,01EF001079NPR022,FA7275735332059717,PAN952179235,757353320597,
0166222,AC49226384,DLNLEG6465924,01EF001079NPR023,FA4280944746329621,PAN952179235,809447463296,
0166224,AC28553684,DLNLEG6465924,01EF001079NPR024,FA5722746442255816,PAN952179235,227464422558,
0166209,AC98827408,DLNLEG6465924,01EF001079NPR019,FA3359182679645640,PAN952179235,591826796456,
0166233,AC45740019,DLNLEG6465924,01EF001079NPR027,FA1260256980986746,PAN952179235,602569809867,
0115282,AC14042152,DLNLEG6465924,01EF001079NPR002,FA4693898714067951,PAN952179235,938987140679,
0115285,AC87513015,DLNLEG6465924,01EF001079NPR005,FA7154921648651186,PAN952179235,549216486511,
0115314,AC28717776,DLNLEG6465924,01EF001079NPR007,FA1498118297679458,PAN952179235,981182976794,
0115318,AC60278674,DLNLEG6465924,01EF001079NPR009,FA3852531553916600,PAN952179235,525315539166,
0115437,AC81534754,DLNLEG6465924,01EF001079NPR012,FA9113547545043309,PAN952179235,135475450433,
0115320,AC48933738,DLNLEG6465924,01EF001079NPR010,FA5198619467329875,PAN952179235,986194673298,
0115315,AC47947452,DLNLEG6465924,01EF001079NPR008,FA1836686958626744,PAN952179235,366869586267,
0115286,AC72543424,DLNLEG6465924,01EF001079NPR006,FA1504431209202414,PAN952179235,044312092024,
0115284,AC37256882,DLNLEG6465924,01EF001079NPR004,FA3143361608102093,PAN952179235,433616081020,
0115283,AC62240947,DLNLEG6465924,01EF001079NPR003,FA4899046267590576,PAN952179235,990462675905,
02182520,AC30663774,DLNIND5676264,02CL063811NPR003,FA3977026988914378,PAN792646871,770269889143,Hina Maya Neupane
50391193,AC26391092,DLNLEG6576494,5019092002524018,FA4904074784160994,PAN813377590,040747841609,
50391198,AC88150811,DLNLEG6576494,5019092002524019,FA4585250442981087,PAN813377590,852504429810,
02264369,AC46496661,DLNLEG6576494,0219092002524002,FA8882651341169614,PAN813377590,826513411696,
30683885,AC43887072,DLNLEG5063941,30TS091981524009,FA9562115604963875,PAN392428656,621156049638,
32346463,AC24077180,DLNLEG6576494,3219092002524011,FA9297594976241235,PAN813377590,975949762412,
30683886,AC32137111,DLNLEG5063941,30TS091981524010,FA8599641927873473,PAN392428656,996419278734,
46357255,AC85347565,DLNLEG5924902,4621253427524002,FA5039669734991641,PAN596302582,396697349916,
30716033,AC35654371,DLNLEG5063941,30TS091981524013,FA2069622525841199,PAN392428656,696225258411,
23731298,AC58812856,DLNLEG5142567,23DL114400524019,FA2852926420056987,PAN491606593,529264200569,
23718594,AC51385265,DLNLEG5142567,23DL114400524017,FA8074207620549403,PAN491606593,742076205494,
32346317,AC54491852,DLNLEG6576494,3219092002524010,FA6320278945019913,PAN813377590,202789450199,
01720227,AC65185651,DLNLEG9864427,01DL006533524006,FA4134145624392869,PAN612584594,341456243928,
01716130,AC19406075,DLNLEG9864427,01DL006533524004,FA5790028023846902,PAN612584594,900280238469,
30725932,AC77067717,DLNLEG5063941,30TS091981524016,FA9512849258377242,PAN392428656,128492583772,
23739765,AC68170454,DLNLEG5142567,23DL114400524004,FA5390561526745615,PAN491606593,905615267456,
02746940,AC63688309,DLNLEG3286748,02TS103112524002,FA1556967957947096,PAN903432729,569679579470,
30735556,AC59165323,DLNLEG5063941,30TS091981524018,FA4306560904615562,PAN392428656,065609046155,
23720440,AC37668539,DLNLEG5142567,23DL114400524018,FA9352718565730792,PAN491606593,527185657307,
23715510,AC61826651,DLNLEG5142567,23DL114400524016,FA2032481373195728,PAN491606593,324813731957,
02751692,AC76055670,DLNLEG3286748,02TS103112524001,FA1204379640502392,PAN903432729,043796405023,
02753400,AC78645658,DLNLEG3286748,02TS103112524003,FA7409273377939428,PAN903432729,092733779394,
22753504,AC32333889,DLNLEG3727146,22DL133142524008,FA5923681020759064,PAN484574196,236810207590,BIRATNAGAR AUTOMOBILES PVT. LTD.
02264398,AC43248023,DLNLEG3286748,0227103112524002,FA5932419617905508,PAN903432729,324196179055,
02244385,AC51820040,DLNIND5676264,0203063811524004,FA7556465982721351,PAN792646871,564659827213,Hina Maya Neupane
30710934,AC25482051,DLNLEG6576494,30TD092002524030,FA1221166340055364,PAN813377590,211663400553,
30740713,AC93081435,DLNLEG5063941,30TS091981524019,FA1967170688255999,PAN392428656,671706882559,
30679293,AC38859883,DLNLEG5063941,30DL091981524005,FA3068970180596578,PAN392428656,689701805965,
30717162,AC26063792,DLNLEG5063941,30TS091981524014,FA7833197653570361,PAN392428656,331976535703,
30720074,AC88315548,DLNLEG5063941,30TS091981524015,FA1163646931985565,PAN392428656,636469319855,
30727044,AC77765232,DLNLEG5063941,30TS091981524017,FA6622192624707803,PAN392428656,221926247078,
30683984,AC73645593,DLNLEG5063941,30TR091981524006,FA4106183159114666,PAN392428656,061831591146,
30683985,AC37178007,DLNLEG5063941,30TR091981524007,FA3484162024723071,PAN392428656,841620247230,
30683986,AC62955287,DLNLEG5063941,30TR091981524008,FA3184492110935261,PAN392428656,844921109352,
30713754,AC63838106,DLNLEG5063941,30TR091981524009,FA2993088280534349,PAN392428656,930882805343,
30714381,AC94806225,DLNLEG5063941,30TR091981524011,FA8244307595107065,PAN392428656,443075951070,
30714943,AC35496596,DLNLEG5063941,30TR091981524012,FA8720511712869110,PAN392428656,205117128691,
30718696,AC64753301,DLNLEG5063941,30TR091981524013,FA4944883422773017,PAN392428656,448834227730,
30716708,AC15695280,DLNLEG5063941,30TR091981524014,FA7056192366725916,PAN392428656,561923667259,
30720207,AC38946457,DLNLEG5063941,30TR091981524015,FA1543550329894534,PAN392428656,435503298945,
30742552,AC70011307,DLNLEG5063941,30TR091981524016,FA7393027274177266,PAN392428656,930272741772,
30743786,AC16018602,DLNLEG5063941,30TR091981524017,FA5065636616546006,PAN392428656,656366165460,
30744947,AC77733733,DLNLEG5063941,30TR091981524018,FA5688383248470994,PAN392428656,883832484709,
30745140,AC64958135,DLNLEG5063941,30TR091981524019,FA7559067455387943,PAN392428656,590674553879,
30745814,AC39048638,DLNLEG5063941,30TR091981524020,FA8325692509221343,PAN392428656,256925092213,
30751712,AC12834438,DLNLEG5063941,30TR091981524021,FA3245447190120644,PAN392428656,454471901206,
02802899,AC49629430,DLNLEG3286748,02BG103112524001,FA9091411469845220,PAN903432729,914114698452,
01737671,AC37799231,DLNLEG9864427,01TS006533524022,FA9005445616425016,PAN612584594,054456164250,
01734550,AC29267649,DLNLEG9864427,01TS006533524015,FA5022190344748335,PAN612584594,221903447483,
01722285,AC54471950,DLNLEG9864427,01DL006533524007,FA9623291129200953,PAN612584594,232911292009,
01739894,AC65681848,DLNLEG9864427,01TS006533524031,FA4066402411775327,PAN612584594,664024117753,
01737703,AC59922410,DLNLEG9864427,01TS006533524024,FA7453746490573831,PAN612584594,537464905738,
01723704,AC77119802,DLNLEG9864427,01DL006533524008,FA1315093183961326,PAN612584594,150931839613,
01726942,AC32849484,DLNLEG9864427,01DL006533524009,FA1036418333268929,PAN612584594,364183332689,
01729663,AC86393041,DLNLEG9864427,01DL006533524010,FA5031531224024701,PAN612584594,315312240247,
01733318,AC77932587,DLNLEG9864427,01TS006533524012,FA5927146178462336,PAN612584594,271461784623,
01732982,AC54203828,DLNLEG9864427,01TS006533524011,FA5418749473176333,PAN612584594,187494731763,
02812971,AC77379179,DLNLEG3286748,0214IM02046TR080,FA2651189281741840,PAN903432729,511892817418,
01734196,AC60542615,DLNLEG9864427,01TS006533524013,FA1297629505113122,PAN612584594,976295051131,
01734547,AC10717084,DLNLEG9864427,01TS006533524014,FA3964390707068138,PAN612584594,643907070681,
01735120,AC54419824,DLNLEG9864427,01TS006533524016,FA4835069087431483,PAN612584594,350690874314,
01735136,AC19699974,DLNLEG9864427,01TS006533524017,FA7292264901917276,PAN612584594,922649019172,
01735550,AC38373611,DLNLEG9864427,01TS006533524019,FA4679130074420869,PAN612584594,791300744208,
01735631,AC23398043,DLNLEG9864427,01TS006533524020,FA2927089858031100,PAN612584594,270898580311,
01735636,AC69574977,DLNLEG9864427,01TS006533524021,FA1457098889558048,PAN612584594,570988895580,
01737699,AC75477431,DLNLEG9864427,01TS006533524023,FA3444238766184763,PAN612584594,442387661847,
01738983,AC55304460,DLNLEG9864427,01TS006533524025,FA6803803255104209,PAN612584594,038032551042,
01738981,AC97644003,DLNLEG9864427,01TS006533524026,FA8241760583475231,PAN612584594,417605834752,
01739020,AC25083397,DLNLEG9864427,01TS006533524027,FA1560074591343656,PAN612584594,600745913436,
01739645,AC86223420,DLNLEG9864427,01TS006533524028,FA7424896861353468,PAN612584594,248968613534,
01739646,AC93678642,DLNLEG9864427,01TS006533524029,FA5194593472257217,PAN612584594,945934722572,
01739881,AC76969142,DLNLEG9864427,01TS006533524030,FA3903438443177258,PAN612584594,034384431772,
